fips,name,type,category,year,actualization,bf_per_capita,velocity,newness,index
00,United States,Total,Total,2007,0.15302118814006427,0.1348953861875274,1.5082132020169954,0.08221134458265532,0.9110313052483068
00,United States,Total,Total,2008,0.13346558928386057,0.11077266820874704,1.5747320344482607,0.07486418781158459,0.8639209935138095
00,United States,Total,Total,2009,0.129799507799753,0.10284722347881246,1.7287244299632971,0.06389257838733267,0.8185836120391294
00,United States,Total,Total,2010,0.12830110484529406,0.10368753154200326,1.7500338604674366,0.0629706402370695,0.8107257554896534
00,United States,Total,Total,2011,0.12567205110093085,0.10387284858943605,1.770081700002781,0.06456010032297561,0.8015139457712257
00,United States,Total,Total,2012,0.12541411437649852,0.10295414101711242,1.7553573484534295,0.06343330489919762,0.805023467954181
00,United States,Total,Total,2013,0.12672354373765068,0.10472866525209211,1.8776188145139847,0.06433684840219837,0.7739813972102554
00,United States,Total,Total,2014,0.12508324433938492,0.10479954245071069,1.9434233072924474,0.06511595479547078,0.7533407014065575
00,United States,Total,Total,2015,0.1218803212319346,0.1073085674012616,1.9840804315413476,0.06613112013091943,0.7373917599505272
00,United States,Total,Total,2016,0.1151055055383392,0.10605642212185111,2.0121066277372264,0.06564732281418911,0.7200542855992301
00,United States,Total,Total,2017,0.10825367270980009,0.1064825841373822,2.0552866468431135,0.065053724643992,0.6983063326034711
00,United States,Total,Total,2018,0.10733719727237913,0.11496460649714298,,0.06700091140465989,
00,United States,Total,Total,2019,0.1035222843361619,0.11084283716802745,,0.06975170987507555,
00,United States,Total,Total,2020,0.09052435122076824,0.12035966904541862,,,
00,United States,Total,Total,2021,0.09155809043394741,,,,
